,date_of_purchase,date_of_encashment,standardised_political_party_name,prefix_bond_code,bond_number,bond_type,amount,pay_branch_code,pay_branch_state,pay_branch_ciy,standardised_purchaser_name,organisation_or_individual,issue_branch_code,issue_branch_state,issue_branch_city,status
12153,12-10-2023,16-10-2023,Bharatiya Janata Party,OL,28848,1 Lakh Bond,100000,`00691,Delhi,New Delhi,ADITYA KUMAR GARG,Individual,`00691,Delhi,New Delhi,Paid
12154,12-10-2023,16-10-2023,Bharatiya Janata Party,OL,28846,1 Lakh Bond,100000,`00691,Delhi,New Delhi,ADITYA KUMAR GARG,Individual,`00691,Delhi,New Delhi,Paid
12155,12-10-2023,16-10-2023,Bharatiya Janata Party,OL,28850,1 Lakh Bond,100000,`00691,Delhi,New Delhi,ADITYA KUMAR GARG,Individual,`00691,Delhi,New Delhi,Paid
12156,12-10-2023,16-10-2023,Indian National Congress,OC,14088,1 Crore Bond,10000000,`00691,Delhi,New Delhi,JINDAL SAW LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12157,12-10-2023,16-10-2023,Indian National Congress,OC,14086,1 Crore Bond,10000000,`00691,Delhi,New Delhi,JINDAL SAW LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12158,12-10-2023,19-10-2023,Indian National Congress,OC,14056,1 Crore Bond,10000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12159,12-10-2023,19-10-2023,Indian National Congress,OC,14058,1 Crore Bond,10000000,`00691,Delhi,New Delhi,JK LAKSHMI CEMENT LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12160,09-11-2023,10-11-2023,Indian National Congress,OC,14106,1 Crore Bond,10000000,`00691,Delhi,New Delhi,VEDANTA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12161,09-11-2023,10-11-2023,Indian National Congress,OC,14102,1 Crore Bond,10000000,`00691,Delhi,New Delhi,VEDANTA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12162,09-11-2023,10-11-2023,Indian National Congress,OC,14100,1 Crore Bond,10000000,`00691,Delhi,New Delhi,VEDANTA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12163,09-11-2023,10-11-2023,Indian National Congress,OC,14104,1 Crore Bond,10000000,`00691,Delhi,New Delhi,VEDANTA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12164,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14112,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI TELEMEDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12165,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14110,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI TELEMEDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12166,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14114,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI TELEMEDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12167,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14122,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI TELEMEDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12168,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14118,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI TELEMEDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12169,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14120,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI TELEMEDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12170,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14116,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI TELEMEDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12171,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14103,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12172,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14135,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12173,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14257,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12174,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14219,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12175,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14269,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12176,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14235,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12177,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14111,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12178,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14117,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12179,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14159,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12180,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14137,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12181,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14107,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12182,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14241,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12183,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14245,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12184,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14165,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12185,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14155,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12186,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14263,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12187,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14097,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12188,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14101,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12189,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14169,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12190,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14163,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12191,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14193,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12192,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14141,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12193,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14189,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12194,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14181,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12195,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14247,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12196,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14171,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12197,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14229,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12198,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14265,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12199,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14129,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12200,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14121,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12201,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14153,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12202,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14191,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12203,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14151,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12204,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14131,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12205,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14213,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12206,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14227,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12207,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14237,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12208,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14275,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12209,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14179,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12210,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14197,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12211,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14105,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12212,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14261,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12213,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14133,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12214,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14167,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12215,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14249,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12216,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14251,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12217,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14127,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12218,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14161,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12219,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14183,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12220,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14201,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12221,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14203,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12222,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14211,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12223,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14175,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12224,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14277,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12225,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14271,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12226,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14215,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12227,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14157,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12228,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14109,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12229,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14125,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12230,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14187,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12231,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14207,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12232,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14185,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12233,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14239,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12234,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14173,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12235,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14149,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12236,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14095,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12237,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14205,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12238,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14267,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12239,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14221,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12240,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14123,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12241,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14259,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12242,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14225,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12243,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14147,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12244,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14139,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12245,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14119,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12246,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14253,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12247,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14255,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12248,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14099,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12249,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14113,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12250,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14233,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12251,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14195,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12252,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14209,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12253,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14143,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12254,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14145,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12255,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14273,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12256,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14217,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12257,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14279,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12258,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14223,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12259,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14177,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12260,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14199,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12261,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14243,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12262,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14231,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12263,09-11-2023,13-11-2023,Bharatiya Janata Party,OC,14115,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BHARTI AIRTEL LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12264,15-11-2023,16-11-2023,Bharat Rashtra Samithi,TL,14923,10 Lakh Bond,1000000,`00847,Telangana,Hyderabad,JK PAPER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12265,15-11-2023,16-11-2023,Bharat Rashtra Samithi,TL,14929,10 Lakh Bond,1000000,`00847,Telangana,Hyderabad,JK PAPER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12266,15-11-2023,16-11-2023,Bharat Rashtra Samithi,TL,14927,10 Lakh Bond,1000000,`00847,Telangana,Hyderabad,JK PAPER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12267,15-11-2023,16-11-2023,Bharat Rashtra Samithi,TL,14931,10 Lakh Bond,1000000,`00847,Telangana,Hyderabad,JK PAPER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12268,15-11-2023,16-11-2023,Bharat Rashtra Samithi,TL,14925,10 Lakh Bond,1000000,`00847,Telangana,Hyderabad,JK PAPER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12269,15-11-2023,17-11-2023,Bharatiya Janata Party,OC,14128,1 Crore Bond,10000000,`00691,Delhi,New Delhi,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12270,15-11-2023,17-11-2023,Bharatiya Janata Party,OC,14126,1 Crore Bond,10000000,`00691,Delhi,New Delhi,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12271,15-11-2023,17-11-2023,Bharatiya Janata Party,OC,14124,1 Crore Bond,10000000,`00691,Delhi,New Delhi,JINDAL STEEL AND POWER LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12272,09-11-2023,17-11-2023,Bharatiya Janata Party,TL,14928,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12273,09-11-2023,17-11-2023,Bharatiya Janata Party,TL,14926,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12274,09-11-2023,17-11-2023,Bharatiya Janata Party,OL,28857,1 Lakh Bond,100000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12275,09-11-2023,17-11-2023,Bharatiya Janata Party,OL,28855,1 Lakh Bond,100000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12276,09-11-2023,17-11-2023,Bharatiya Janata Party,OL,28859,1 Lakh Bond,100000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12277,09-11-2023,17-11-2023,Bharatiya Janata Party,OL,28853,1 Lakh Bond,100000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12278,09-11-2023,17-11-2023,Bharatiya Janata Party,OL,28851,1 Lakh Bond,100000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12279,09-11-2023,20-11-2023,Bharatiya Janata Party,TL,14920,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12280,09-11-2023,20-11-2023,Bharatiya Janata Party,TL,14918,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12281,09-11-2023,20-11-2023,Bharatiya Janata Party,TL,14922,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12282,09-11-2023,20-11-2023,Bharatiya Janata Party,TL,14916,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12283,09-11-2023,20-11-2023,Bharatiya Janata Party,TL,14924,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,MR. MAYANK SINGHAL,Individual,`00691,Delhi,New Delhi,Paid
12284,09-11-2023,23-11-2023,Bharatiya Janata Party,OC,14108,1 Crore Bond,10000000,`00691,Delhi,New Delhi,VEDANTA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12285,16-11-2023,23-11-2023,Bharatiya Janata Party,OC,14180,1 Crore Bond,10000000,`00691,Delhi,New Delhi,GOODLUCK INDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
12286,16-11-2023,23-11-2023,Bharatiya Janata Party,OC,14182,1 Crore Bond,10000000,`00691,Delhi,New Delhi,GOODLUCK INDIA LIMITED,Organisation,`00691,Delhi,New Delhi,Paid
